Sector,0.0,0.01,0.025,0.05,0.1,0.2
Commercial,0.0030793540629114246,0.0032204613691886727,0.004050507377302838,0.0070829441873552605,0.019331668294443126,0.06856451845655098
Industrial,0.05268947901650272,0.05304688397843554,0.053944225343226404,0.05640308474292228,0.06493314276123056,0.09644261567351343
Residential,0.0015828960418280958,0.001885934545614489,0.0034704697976021253,0.009124635207736298,0.0317327409910851,0.12214805241010449
Transportation,0.039363165339870894,0.0392044943077666,0.0391658527088753,0.03963308990876352,0.04256121380119136,0.056392059556652684
